municipio,trimestre,Grupo,quantidade de idade
Florianópolis (SC),1º trimestre 2014,40 a 59 anos,116.0
Florianópolis (SC),1º trimestre 2014,60 anos ou mais,62.0
Florianópolis (SC),2º trimestre 2014,14 a 17 anos,24.0
Florianópolis (SC),2º trimestre 2014,18 a 24 anos,56.0
Florianópolis (SC),2º trimestre 2014,25 a 39 anos,128.0
Florianópolis (SC),2º trimestre 2014,40 a 59 anos,114.0
Florianópolis (SC),2º trimestre 2014,60 anos ou mais,60.0
Florianópolis (SC),3º trimestre 2014,14 a 17 anos,25.0
Florianópolis (SC),3º trimestre 2014,18 a 24 anos,56.0
Florianópolis (SC),3º trimestre 2014,25 a 39 anos,130.0
Florianópolis (SC),3º trimestre 2014,40 a 59 anos,116.0
Florianópolis (SC),3º trimestre 2014,60 anos ou mais,66.0
Florianópolis (SC),4º trimestre 2014,14 a 17 anos,26.0
Florianópolis (SC),4º trimestre 2014,18 a 24 anos,61.0
Florianópolis (SC),4º trimestre 2014,25 a 39 anos,123.0
Florianópolis (SC),4º trimestre 2014,40 a 59 anos,122.0
Florianópolis (SC),4º trimestre 2014,60 anos ou mais,67.0
Florianópolis (SC),1º trimestre 2015,14 a 17 anos,28.0
Florianópolis (SC),1º trimestre 2015,18 a 24 anos,57.0
Florianópolis (SC),1º trimestre 2015,25 a 39 anos,121.0
Florianópolis (SC),1º trimestre 2015,40 a 59 anos,117.0
Florianópolis (SC),1º trimestre 2015,60 anos ou mais,70.0
Florianópolis (SC),2º trimestre 2015,14 a 17 anos,27.0
Florianópolis (SC),2º trimestre 2015,18 a 24 anos,64.0
Florianópolis (SC),2º trimestre 2015,25 a 39 anos,117.0
Florianópolis (SC),2º trimestre 2015,40 a 59 anos,121.0
Florianópolis (SC),2º trimestre 2015,60 anos ou mais,68.0
Florianópolis (SC),3º trimestre 2015,14 a 17 anos,25.0
Florianópolis (SC),3º trimestre 2015,18 a 24 anos,61.0
Florianópolis (SC),3º trimestre 2015,25 a 39 anos,128.0
Florianópolis (SC),3º trimestre 2015,40 a 59 anos,115.0
Florianópolis (SC),3º trimestre 2015,60 anos ou mais,68.0
Florianópolis (SC),4º trimestre 2015,14 a 17 anos,26.0
Florianópolis (SC),4º trimestre 2015,18 a 24 anos,62.0
Florianópolis (SC),4º trimestre 2015,25 a 39 anos,130.0
Florianópolis (SC),4º trimestre 2015,40 a 59 anos,112.0
Florianópolis (SC),4º trimestre 2015,60 anos ou mais,70.0
Florianópolis (SC),1º trimestre 2016,14 a 17 anos,25.0
Florianópolis (SC),1º trimestre 2016,18 a 24 anos,58.0
Florianópolis (SC),1º trimestre 2016,25 a 39 anos,129.0
Florianópolis (SC),1º trimestre 2016,40 a 59 anos,116.0
Florianópolis (SC),1º trimestre 2016,60 anos ou mais,72.0
Florianópolis (SC),2º trimestre 2016,14 a 17 anos,27.0
Florianópolis (SC),2º trimestre 2016,18 a 24 anos,58.0
Florianópolis (SC),2º trimestre 2016,25 a 39 anos,126.0
Florianópolis (SC),2º trimestre 2016,40 a 59 anos,122.0
Florianópolis (SC),2º trimestre 2016,60 anos ou mais,73.0
Florianópolis (SC),3º trimestre 2016,14 a 17 anos,25.0
Florianópolis (SC),3º trimestre 2016,18 a 24 anos,57.0
Florianópolis (SC),3º trimestre 2016,25 a 39 anos,124.0
Florianópolis (SC),3º trimestre 2016,40 a 59 anos,126.0
Florianópolis (SC),3º trimestre 2016,60 anos ou mais,78.0
Florianópolis (SC),4º trimestre 2016,14 a 17 anos,22.0
Florianópolis (SC),4º trimestre 2016,18 a 24 anos,55.0
Florianópolis (SC),4º trimestre 2016,25 a 39 anos,133.0
Florianópolis (SC),4º trimestre 2016,40 a 59 anos,122.0
Florianópolis (SC),4º trimestre 2016,60 anos ou mais,77.0
Florianópolis (SC),1º trimestre 2017,14 a 17 anos,25.0
Florianópolis (SC),1º trimestre 2017,18 a 24 anos,54.0
Florianópolis (SC),1º trimestre 2017,25 a 39 anos,135.0
Florianópolis (SC),1º trimestre 2017,40 a 59 anos,123.0
Florianópolis (SC),1º trimestre 2017,60 anos ou mais,77.0
Florianópolis (SC),2º trimestre 2017,14 a 17 anos,28.0
Florianópolis (SC),2º trimestre 2017,18 a 24 anos,51.0
Florianópolis (SC),2º trimestre 2017,25 a 39 anos,135.0
Florianópolis (SC),2º trimestre 2017,40 a 59 anos,118.0
Florianópolis (SC),2º trimestre 2017,60 anos ou mais,80.0
Florianópolis (SC),3º trimestre 2017,14 a 17 anos,26.0
Florianópolis (SC),3º trimestre 2017,18 a 24 anos,50.0
Florianópolis (SC),3º trimestre 2017,25 a 39 anos,133.0
Florianópolis (SC),3º trimestre 2017,40 a 59 anos,120.0
Florianópolis (SC),3º trimestre 2017,60 anos ou mais,79.0
Florianópolis (SC),4º trimestre 2017,14 a 17 anos,23.0
Florianópolis (SC),4º trimestre 2017,18 a 24 anos,60.0
Florianópolis (SC),4º trimestre 2017,25 a 39 anos,134.0
Florianópolis (SC),4º trimestre 2017,40 a 59 anos,125.0
Florianópolis (SC),4º trimestre 2017,60 anos ou mais,74.0
Florianópolis (SC),1º trimestre 2018,14 a 17 anos,22.0
Florianópolis (SC),1º trimestre 2018,18 a 24 anos,60.0
Florianópolis (SC),1º trimestre 2018,25 a 39 anos,135.0
Florianópolis (SC),1º trimestre 2018,40 a 59 anos,125.0
Florianópolis (SC),1º trimestre 2018,60 anos ou mais,74.0
Florianópolis (SC),2º trimestre 2018,14 a 17 anos,20.0
Florianópolis (SC),2º trimestre 2018,18 a 24 anos,60.0
Florianópolis (SC),2º trimestre 2018,25 a 39 anos,128.0
Florianópolis (SC),2º trimestre 2018,40 a 59 anos,136.0
Florianópolis (SC),2º trimestre 2018,60 anos ou mais,76.0
Florianópolis (SC),3º trimestre 2018,14 a 17 anos,20.0
Florianópolis (SC),3º trimestre 2018,18 a 24 anos,58.0
Florianópolis (SC),3º trimestre 2018,25 a 39 anos,132.0
Florianópolis (SC),3º trimestre 2018,40 a 59 anos,136.0
Florianópolis (SC),3º trimestre 2018,60 anos ou mais,80.0
Florianópolis (SC),4º trimestre 2018,14 a 17 anos,22.0
Florianópolis (SC),4º trimestre 2018,18 a 24 anos,54.0
Florianópolis (SC),4º trimestre 2018,25 a 39 anos,137.0
Florianópolis (SC),4º trimestre 2018,40 a 59 anos,138.0
Florianópolis (SC),4º trimestre 2018,60 anos ou mais,78.0
Florianópolis (SC),1º trimestre 2019,14 a 17 anos,22.0
Florianópolis (SC),1º trimestre 2019,18 a 24 anos,57.0
Florianópolis (SC),1º trimestre 2019,25 a 39 anos,133.0
Florianópolis (SC),1º trimestre 2019,40 a 59 anos,137.0
Florianópolis (SC),1º trimestre 2019,60 anos ou mais,80.0
Florianópolis (SC),2º trimestre 2019,14 a 17 anos,19.0
Florianópolis (SC),2º trimestre 2019,18 a 24 anos,58.0
Florianópolis (SC),2º trimestre 2019,25 a 39 anos,131.0
Florianópolis (SC),2º trimestre 2019,40 a 59 anos,137.0
Florianópolis (SC),2º trimestre 2019,60 anos ou mais,88.0
Florianópolis (SC),3º trimestre 2019,14 a 17 anos,20.0
Florianópolis (SC),3º trimestre 2019,18 a 24 anos,52.0
Florianópolis (SC),3º trimestre 2019,25 a 39 anos,144.0
Florianópolis (SC),3º trimestre 2019,40 a 59 anos,132.0
Florianópolis (SC),3º trimestre 2019,60 anos ou mais,83.0
Florianópolis (SC),4º trimestre 2019,14 a 17 anos,20.0
Florianópolis (SC),4º trimestre 2019,18 a 24 anos,52.0
Florianópolis (SC),4º trimestre 2019,25 a 39 anos,141.0
Florianópolis (SC),4º trimestre 2019,40 a 59 anos,137.0
Florianópolis (SC),4º trimestre 2019,60 anos ou mais,80.0
Florianópolis (SC),1º trimestre 2020,14 a 17 anos,23.0
Florianópolis (SC),1º trimestre 2020,18 a 24 anos,48.0
Florianópolis (SC),1º trimestre 2020,25 a 39 anos,148.0
Florianópolis (SC),1º trimestre 2020,40 a 59 anos,138.0
Florianópolis (SC),1º trimestre 2020,60 anos ou mais,71.0
Florianópolis (SC),2º trimestre 2020,14 a 17 anos,0.0
Florianópolis (SC),2º trimestre 2020,18 a 24 anos,0.0
Florianópolis (SC),2º trimestre 2020,25 a 39 anos,0.0
Florianópolis (SC),2º trimestre 2020,40 a 59 anos,0.0
Florianópolis (SC),2º trimestre 2020,60 anos ou mais,0.0
Florianópolis (SC),3º trimestre 2020,14 a 17 anos,0.0
Florianópolis (SC),3º trimestre 2020,18 a 24 anos,0.0
Florianópolis (SC),3º trimestre 2020,25 a 39 anos,0.0
Florianópolis (SC),3º trimestre 2020,40 a 59 anos,0.0
Florianópolis (SC),3º trimestre 2020,60 anos ou mais,0.0
Florianópolis (SC),4º trimestre 2020,14 a 17 anos,0.0
Florianópolis (SC),4º trimestre 2020,18 a 24 anos,0.0
Florianópolis (SC),4º trimestre 2020,25 a 39 anos,0.0
Florianópolis (SC),4º trimestre 2020,40 a 59 anos,0.0
Florianópolis (SC),4º trimestre 2020,60 anos ou mais,0.0
Florianópolis (SC),1º trimestre 2021,14 a 17 anos,0.0
Florianópolis (SC),1º trimestre 2021,18 a 24 anos,0.0
Florianópolis (SC),1º trimestre 2021,25 a 39 anos,0.0
Florianópolis (SC),1º trimestre 2021,40 a 59 anos,0.0
Florianópolis (SC),1º trimestre 2021,60 anos ou mais,0.0
Florianópolis (SC),2º trimestre 2021,14 a 17 anos,0.0
Florianópolis (SC),2º trimestre 2021,18 a 24 anos,0.0
Florianópolis (SC),2º trimestre 2021,25 a 39 anos,0.0
Florianópolis (SC),2º trimestre 2021,40 a 59 anos,0.0
Florianópolis (SC),2º trimestre 2021,60 anos ou mais,0.0
Florianópolis (SC),3º trimestre 2021,14 a 17 anos,0.0
Florianópolis (SC),3º trimestre 2021,18 a 24 anos,0.0
Florianópolis (SC),3º trimestre 2021,25 a 39 anos,0.0
Florianópolis (SC),3º trimestre 2021,40 a 59 anos,0.0
Florianópolis (SC),3º trimestre 2021,60 anos ou mais,0.0
Florianópolis (SC),4º trimestre 2021,14 a 17 anos,0.0
Florianópolis (SC),4º trimestre 2021,18 a 24 anos,0.0
Florianópolis (SC),4º trimestre 2021,25 a 39 anos,0.0
Florianópolis (SC),4º trimestre 2021,40 a 59 anos,0.0
Florianópolis (SC),4º trimestre 2021,60 anos ou mais,0.0
Florianópolis (SC),1º trimestre 2022,14 a 17 anos,0.0
Florianópolis (SC),1º trimestre 2022,18 a 24 anos,0.0
Florianópolis (SC),1º trimestre 2022,25 a 39 anos,0.0
Florianópolis (SC),1º trimestre 2022,40 a 59 anos,0.0
Florianópolis (SC),1º trimestre 2022,60 anos ou mais,0.0
Florianópolis (SC),2º trimestre 2022,14 a 17 anos,22.0
Florianópolis (SC),2º trimestre 2022,18 a 24 anos,50.0
Florianópolis (SC),2º trimestre 2022,25 a 39 anos,136.0
Florianópolis (SC),2º trimestre 2022,40 a 59 anos,149.0
Florianópolis (SC),2º trimestre 2022,60 anos ou mais,89.0
Florianópolis (SC),3º trimestre 2022,14 a 17 anos,21.0
Florianópolis (SC),3º trimestre 2022,18 a 24 anos,55.0
Florianópolis (SC),3º trimestre 2022,25 a 39 anos,132.0
Florianópolis (SC),3º trimestre 2022,40 a 59 anos,149.0
Florianópolis (SC),3º trimestre 2022,60 anos ou mais,93.0
Florianópolis (SC),4º trimestre 2022,14 a 17 anos,20.0
Florianópolis (SC),4º trimestre 2022,18 a 24 anos,56.0
Florianópolis (SC),4º trimestre 2022,25 a 39 anos,135.0
Florianópolis (SC),4º trimestre 2022,40 a 59 anos,145.0
Florianópolis (SC),4º trimestre 2022,60 anos ou mais,96.0
Florianópolis (SC),1º trimestre 2023,14 a 17 anos,23.0
Florianópolis (SC),1º trimestre 2023,18 a 24 anos,53.0
Florianópolis (SC),1º trimestre 2023,25 a 39 anos,129.0
Florianópolis (SC),1º trimestre 2023,40 a 59 anos,148.0
Florianópolis (SC),1º trimestre 2023,60 anos ou mais,95.0
Florianópolis (SC),2º trimestre 2023,14 a 17 anos,20.0
Florianópolis (SC),2º trimestre 2023,18 a 24 anos,49.0
Florianópolis (SC),2º trimestre 2023,25 a 39 anos,141.0
Florianópolis (SC),2º trimestre 2023,40 a 59 anos,145.0
Florianópolis (SC),2º trimestre 2023,60 anos ou mais,97.0
Florianópolis (SC),3º trimestre 2023,14 a 17 anos,16.0
Florianópolis (SC),3º trimestre 2023,18 a 24 anos,45.0
Florianópolis (SC),3º trimestre 2023,25 a 39 anos,139.0
Florianópolis (SC),3º trimestre 2023,40 a 59 anos,147.0
Florianópolis (SC),3º trimestre 2023,60 anos ou mais,108.0
Florianópolis (SC),4º trimestre 2023,14 a 17 anos,17.0
Florianópolis (SC),4º trimestre 2023,18 a 24 anos,44.0
Florianópolis (SC),4º trimestre 2023,25 a 39 anos,151.0
Florianópolis (SC),4º trimestre 2023,40 a 59 anos,149.0
Florianópolis (SC),4º trimestre 2023,60 anos ou mais,99.0
Florianópolis (SC),1º trimestre 2024,14 a 17 anos,18.0
Florianópolis (SC),1º trimestre 2024,18 a 24 anos,51.0
Florianópolis (SC),1º trimestre 2024,25 a 39 anos,153.0
Florianópolis (SC),1º trimestre 2024,40 a 59 anos,140.0
Florianópolis (SC),1º trimestre 2024,60 anos ou mais,100.0
Florianópolis (SC),2º trimestre 2024,14 a 17 anos,15.0
Florianópolis (SC),2º trimestre 2024,18 a 24 anos,53.0
Florianópolis (SC),2º trimestre 2024,25 a 39 anos,148.0
Florianópolis (SC),2º trimestre 2024,40 a 59 anos,142.0
Florianópolis (SC),2º trimestre 2024,60 anos ou mais,112.0
Florianópolis (SC),3º trimestre 2024,14 a 17 anos,20.0
Florianópolis (SC),3º trimestre 2024,18 a 24 anos,54.0
Florianópolis (SC),3º trimestre 2024,25 a 39 anos,148.0
Florianópolis (SC),3º trimestre 2024,40 a 59 anos,144.0
Florianópolis (SC),3º trimestre 2024,60 anos ou mais,104.0
Florianópolis (SC),4º trimestre 2024,14 a 17 anos,19.0
Florianópolis (SC),4º trimestre 2024,18 a 24 anos,52.0
Florianópolis (SC),4º trimestre 2024,25 a 39 anos,149.0
Florianópolis (SC),4º trimestre 2024,40 a 59 anos,141.0
Florianópolis (SC),4º trimestre 2024,60 anos ou mais,109.0
Porto Alegre (RS),1º trimestre 2012,14 a 17 anos,80.0
Porto Alegre (RS),1º trimestre 2012,18 a 24 anos,152.0
Porto Alegre (RS),1º trimestre 2012,25 a 39 anos,359.0
Porto Alegre (RS),1º trimestre 2012,40 a 59 anos,374.0
Porto Alegre (RS),1º trimestre 2012,60 anos ou mais,220.0
Porto Alegre (RS),2º trimestre 2012,14 a 17 anos,83.0
Porto Alegre (RS),2º trimestre 2012,18 a 24 anos,159.0
Porto Alegre (RS),2º trimestre 2012,25 a 39 anos,360.0
Porto Alegre (RS),2º trimestre 2012,40 a 59 anos,376.0
Porto Alegre (RS),2º trimestre 2012,60 anos ou mais,215.0
Porto Alegre (RS),3º trimestre 2012,14 a 17 anos,77.0
Porto Alegre (RS),3º trimestre 2012,18 a 24 anos,151.0
Porto Alegre (RS),3º trimestre 2012,25 a 39 anos,360.0
Porto Alegre (RS),3º trimestre 2012,40 a 59 anos,384.0
Porto Alegre (RS),3º trimestre 2012,60 anos ou mais,223.0
Porto Alegre (RS),4º trimestre 2012,14 a 17 anos,80.0
Porto Alegre (RS),4º trimestre 2012,18 a 24 anos,145.0
Porto Alegre (RS),4º trimestre 2012,25 a 39 anos,370.0
Porto Alegre (RS),4º trimestre 2012,40 a 59 anos,382.0
Porto Alegre (RS),4º trimestre 2012,60 anos ou mais,220.0
Porto Alegre (RS),1º trimestre 2013,14 a 17 anos,74.0
Porto Alegre (RS),1º trimestre 2013,18 a 24 anos,165.0
Porto Alegre (RS),1º trimestre 2013,25 a 39 anos,358.0
Porto Alegre (RS),1º trimestre 2013,40 a 59 anos,391.0
Porto Alegre (RS),1º trimestre 2013,60 anos ou mais,224.0
Porto Alegre (RS),2º trimestre 2013,14 a 17 anos,73.0
Porto Alegre (RS),2º trimestre 2013,18 a 24 anos,158.0
Porto Alegre (RS),2º trimestre 2013,25 a 39 anos,350.0
Porto Alegre (RS),2º trimestre 2013,40 a 59 anos,400.0
Porto Alegre (RS),2º trimestre 2013,60 anos ou mais,236.0
Porto Alegre (RS),3º trimestre 2013,14 a 17 anos,73.0
Porto Alegre (RS),3º trimestre 2013,18 a 24 anos,160.0
Porto Alegre (RS),3º trimestre 2013,25 a 39 anos,364.0
Porto Alegre (RS),3º trimestre 2013,40 a 59 anos,390.0
Porto Alegre (RS),3º trimestre 2013,60 anos ou mais,221.0
Porto Alegre (RS),4º trimestre 2013,14 a 17 anos,83.0
Porto Alegre (RS),4º trimestre 2013,18 a 24 anos,165.0
Porto Alegre (RS),4º trimestre 2013,25 a 39 anos,367.0
Porto Alegre (RS),4º trimestre 2013,40 a 59 anos,380.0
Porto Alegre (RS),4º trimestre 2013,60 anos ou mais,218.0
Porto Alegre (RS),1º trimestre 2014,14 a 17 anos,82.0
Porto Alegre (RS),1º trimestre 2014,18 a 24 anos,157.0
Porto Alegre (RS),1º trimestre 2014,25 a 39 anos,368.0
Porto Alegre (RS),1º trimestre 2014,40 a 59 anos,377.0
Porto Alegre (RS),1º trimestre 2014,60 anos ou mais,232.0
Porto Alegre (RS),2º trimestre 2014,14 a 17 anos,87.0
Porto Alegre (RS),2º trimestre 2014,18 a 24 anos,146.0
Porto Alegre (RS),2º trimestre 2014,25 a 39 anos,368.0
Porto Alegre (RS),2º trimestre 2014,40 a 59 anos,384.0
Porto Alegre (RS),2º trimestre 2014,60 anos ou mais,238.0
Porto Alegre (RS),3º trimestre 2014,14 a 17 anos,83.0
Porto Alegre (RS),3º trimestre 2014,18 a 24 anos,160.0
Porto Alegre (RS),3º trimestre 2014,25 a 39 anos,369.0
Porto Alegre (RS),3º trimestre 2014,40 a 59 anos,378.0
Porto Alegre (RS),3º trimestre 2014,60 anos ou mais,236.0
Porto Alegre (RS),4º trimestre 2014,14 a 17 anos,87.0
Porto Alegre (RS),4º trimestre 2014,18 a 24 anos,158.0
Porto Alegre (RS),4º trimestre 2014,25 a 39 anos,366.0
Porto Alegre (RS),4º trimestre 2014,40 a 59 anos,367.0
Porto Alegre (RS),4º trimestre 2014,60 anos ou mais,241.0
Porto Alegre (RS),1º trimestre 2015,14 a 17 anos,80.0
Porto Alegre (RS),1º trimestre 2015,18 a 24 anos,153.0
Porto Alegre (RS),1º trimestre 2015,25 a 39 anos,397.0
Porto Alegre (RS),1º trimestre 2015,40 a 59 anos,352.0
Porto Alegre (RS),1º trimestre 2015,60 anos ou mais,228.0
Porto Alegre (RS),2º trimestre 2015,14 a 17 anos,81.0
Porto Alegre (RS),2º trimestre 2015,18 a 24 anos,158.0
Porto Alegre (RS),2º trimestre 2015,25 a 39 anos,379.0
Porto Alegre (RS),2º trimestre 2015,40 a 59 anos,352.0
Porto Alegre (RS),2º trimestre 2015,60 anos ou mais,229.0
Porto Alegre (RS),3º trimestre 2015,14 a 17 anos,87.0
Porto Alegre (RS),3º trimestre 2015,18 a 24 anos,152.0
Porto Alegre (RS),3º trimestre 2015,25 a 39 anos,383.0
Porto Alegre (RS),3º trimestre 2015,40 a 59 anos,349.0
Porto Alegre (RS),3º trimestre 2015,60 anos ou mais,223.0
Porto Alegre (RS),4º trimestre 2015,14 a 17 anos,88.0
Porto Alegre (RS),4º trimestre 2015,18 a 24 anos,157.0
Porto Alegre (RS),4º trimestre 2015,25 a 39 anos,385.0
Porto Alegre (RS),4º trimestre 2015,40 a 59 anos,347.0
Porto Alegre (RS),4º trimestre 2015,60 anos ou mais,221.0
Porto Alegre (RS),1º trimestre 2016,14 a 17 anos,86.0
Porto Alegre (RS),1º trimestre 2016,18 a 24 anos,153.0
Porto Alegre (RS),1º trimestre 2016,25 a 39 anos,390.0
Porto Alegre (RS),1º trimestre 2016,40 a 59 anos,354.0
Porto Alegre (RS),1º trimestre 2016,60 anos ou mais,231.0
Porto Alegre (RS),2º trimestre 2016,14 a 17 anos,90.0
Porto Alegre (RS),2º trimestre 2016,18 a 24 anos,151.0
Porto Alegre (RS),2º trimestre 2016,25 a 39 anos,367.0
Porto Alegre (RS),2º trimestre 2016,40 a 59 anos,363.0
Porto Alegre (RS),2º trimestre 2016,60 anos ou mais,253.0
Porto Alegre (RS),3º trimestre 2016,14 a 17 anos,87.0
Porto Alegre (RS),3º trimestre 2016,18 a 24 anos,159.0
Porto Alegre (RS),3º trimestre 2016,25 a 39 anos,358.0
Porto Alegre (RS),3º trimestre 2016,40 a 59 anos,367.0
Porto Alegre (RS),3º trimestre 2016,60 anos ou mais,267.0
Porto Alegre (RS),4º trimestre 2016,14 a 17 anos,88.0
Porto Alegre (RS),4º trimestre 2016,18 a 24 anos,153.0
Porto Alegre (RS),4º trimestre 2016,25 a 39 anos,360.0
Porto Alegre (RS),4º trimestre 2016,40 a 59 anos,368.0
Porto Alegre (RS),4º trimestre 2016,60 anos ou mais,268.0
Porto Alegre (RS),1º trimestre 2017,14 a 17 anos,84.0
Porto Alegre (RS),1º trimestre 2017,18 a 24 anos,153.0
Porto Alegre (RS),1º trimestre 2017,25 a 39 anos,388.0
Porto Alegre (RS),1º trimestre 2017,40 a 59 anos,359.0
Porto Alegre (RS),1º trimestre 2017,60 anos ou mais,241.0
Porto Alegre (RS),2º trimestre 2017,14 a 17 anos,80.0
Porto Alegre (RS),2º trimestre 2017,18 a 24 anos,154.0
Porto Alegre (RS),2º trimestre 2017,25 a 39 anos,382.0
Porto Alegre (RS),2º trimestre 2017,40 a 59 anos,370.0
Porto Alegre (RS),2º trimestre 2017,60 anos ou mais,242.0
Porto Alegre (RS),3º trimestre 2017,14 a 17 anos,72.0
Porto Alegre (RS),3º trimestre 2017,18 a 24 anos,136.0
Porto Alegre (RS),3º trimestre 2017,25 a 39 anos,383.0
Porto Alegre (RS),3º trimestre 2017,40 a 59 anos,383.0
Porto Alegre (RS),3º trimestre 2017,60 anos ou mais,249.0
Porto Alegre (RS),4º trimestre 2017,14 a 17 anos,66.0
Porto Alegre (RS),4º trimestre 2017,18 a 24 anos,139.0
Porto Alegre (RS),4º trimestre 2017,25 a 39 anos,378.0
Porto Alegre (RS),4º trimestre 2017,40 a 59 anos,397.0
Porto Alegre (RS),4º trimestre 2017,60 anos ou mais,250.0
Porto Alegre (RS),1º trimestre 2018,14 a 17 anos,62.0
Porto Alegre (RS),1º trimestre 2018,18 a 24 anos,137.0
Porto Alegre (RS),1º trimestre 2018,25 a 39 anos,369.0
Porto Alegre (RS),1º trimestre 2018,40 a 59 anos,390.0
Porto Alegre (RS),1º trimestre 2018,60 anos ou mais,275.0
Porto Alegre (RS),2º trimestre 2018,14 a 17 anos,66.0
Porto Alegre (RS),2º trimestre 2018,18 a 24 anos,152.0
Porto Alegre (RS),2º trimestre 2018,25 a 39 anos,367.0
Porto Alegre (RS),2º trimestre 2018,40 a 59 anos,378.0
Porto Alegre (RS),2º trimestre 2018,60 anos ou mais,272.0
Porto Alegre (RS),3º trimestre 2018,14 a 17 anos,58.0
Porto Alegre (RS),3º trimestre 2018,18 a 24 anos,143.0
Porto Alegre (RS),3º trimestre 2018,25 a 39 anos,382.0
Porto Alegre (RS),3º trimestre 2018,40 a 59 anos,375.0
Porto Alegre (RS),3º trimestre 2018,60 anos ou mais,264.0
Porto Alegre (RS),4º trimestre 2018,14 a 17 anos,72.0
Porto Alegre (RS),4º trimestre 2018,18 a 24 anos,141.0
Porto Alegre (RS),4º trimestre 2018,25 a 39 anos,384.0
Porto Alegre (RS),4º trimestre 2018,40 a 59 anos,377.0
Porto Alegre (RS),4º trimestre 2018,60 anos ou mais,261.0
Porto Alegre (RS),1º trimestre 2019,14 a 17 anos,70.0
Porto Alegre (RS),1º trimestre 2019,18 a 24 anos,150.0
Porto Alegre (RS),1º trimestre 2019,25 a 39 anos,362.0
Porto Alegre (RS),1º trimestre 2019,40 a 59 anos,390.0
Porto Alegre (RS),1º trimestre 2019,60 anos ou mais,270.0
Porto Alegre (RS),2º trimestre 2019,14 a 17 anos,65.0
Porto Alegre (RS),2º trimestre 2019,18 a 24 anos,153.0
Porto Alegre (RS),2º trimestre 2019,25 a 39 anos,365.0
Porto Alegre (RS),2º trimestre 2019,40 a 59 anos,397.0
Porto Alegre (RS),2º trimestre 2019,60 anos ou mais,260.0
Porto Alegre (RS),3º trimestre 2019,14 a 17 anos,64.0
Porto Alegre (RS),3º trimestre 2019,18 a 24 anos,149.0
Porto Alegre (RS),3º trimestre 2019,25 a 39 anos,377.0
Porto Alegre (RS),3º trimestre 2019,40 a 59 anos,385.0
Porto Alegre (RS),3º trimestre 2019,60 anos ou mais,264.0
Porto Alegre (RS),4º trimestre 2019,14 a 17 anos,60.0
Porto Alegre (RS),4º trimestre 2019,18 a 24 anos,156.0
Porto Alegre (RS),4º trimestre 2019,25 a 39 anos,356.0
Porto Alegre (RS),4º trimestre 2019,40 a 59 anos,393.0
Porto Alegre (RS),4º trimestre 2019,60 anos ou mais,287.0
Porto Alegre (RS),1º trimestre 2020,14 a 17 anos,51.0
Porto Alegre (RS),1º trimestre 2020,18 a 24 anos,151.0
Porto Alegre (RS),1º trimestre 2020,25 a 39 anos,346.0
Porto Alegre (RS),1º trimestre 2020,40 a 59 anos,393.0
Porto Alegre (RS),1º trimestre 2020,60 anos ou mais,298.0
